pallet_id,length_cm,width_cm,height_cm,type
2322222,33.6,33.6,24.6,2
2322222,33.6,33.6,24.6,2
2322222,22.2,22.2,22,2
2322222,19.4,15.8,23.5,2
2322222,16.3,12.6,18,2
2322222,12.9,11.4,20,2
2322222,22.2,22.2,22,2
2322222,19.4,15.2,23.2,2
2322222,20,17.7,22.7,2
2322222,19.9,14.9,12.5,2
2322222,23.2,15,11.1,2
2322222,23.2,15,11.1,2
2322222,22.2,22.2,22,2
2322222,22.2,22.2,22,2
2322222,22.6,7.5,13.6,2
2322222,33,13.7,17.7,2
2322222,19.3,13.1,11.8,2
2332253,33,13.7,17.7,2
2332253,19.2,15.2,23,2
2332253,23.2,15.5,10.9,2
2332253,16.3,14.5,17.9,2
2332253,19.8,14.4,13.1,2
2332253,19.2,15.2,23,2
2332253,22.2,22.2,22,2
2332253,35.6,28.7,23.6,2
2332253,19.5,12.3,13.3,2
2332253,35.6,28.7,23.6,2
2332253,19.3,13.1,11.7,2
2332253,45.5,27.5,18,1
2332253,45.5,27.5,18,1
2332253,45.5,27.5,25,1
2332253,21.5,15.8,13.4,2
2332253,50,30,18,0
2332253,50,30,18,0
2332253,50,30,28,0
2332253,50,30,18,0
2332253,50,30,28,0
2332253,50,30,28,0
2332253,50,30,28,0
2332253,20.7,14.8,22.6,2
2332253,50,30,28,0
2332253,50,30,28,0
2332253,42.7,29.6,12.2,2
2332253,45.5,27.5,25,1
2332253,50,30,18,0
2332253,45.5,27.5,25,1
2332253,50,30,28,0
2332253,45.5,27.5,18,1
2332253,50,30,28,0
2332253,45.5,27.5,25,1
2332253,50,30,28,0
2332253,50,30,28,0
2332253,50,30,18,0
2332253,50,30,18,0
2332253,45.5,27.5,25,1
2332253,45.5,27.5,18,1
2332253,45.5,27.5,25,1
2332253,45.5,27.5,25,1
2332253,23.7,15.2,15.1,2
2332253,25,18.7,15.8,2
2332253,45.5,27.5,25,1
2332253,45.5,27.5,25,1
2332253,45.5,27.5,25,1
2332253,45.5,27.5,25,1
2332253,45.5,27.5,18,1
2332253,45.5,27.5,18,1
2332253,45.5,27.5,25,1
2332253,33.8,15.7,17.8,2
2332253,33.8,15.7,17.8,2
2332253,23.7,14.1,8.9,2
2332253,23.7,14.1,8.9,2
2332253,50,30,18,0
2332253,33.5,15.6,18,2
2332253,33.5,15.6,18,2
2332253,22.2,22,21.9,2
2332253,20.4,14.7,22.5,2
2332253,45.5,27.5,25,1
2332253,45.5,27.5,25,1
2332253,38.2,10.7,23.6,2
2332253,28.6,18.5,16.1,2
2332253,38.2,10.7,23.6,2
2332253,38.2,10.7,23.6,2
2332253,16,15.7,17.8,2
2332253,42.8,29.7,14.7,2
2332253,42.8,29.7,14.7,2
2332253,16,15.7,17.8,2
2332253,23.7,14.2,8.9,2
2332253,42.8,29.7,14.7,2
2332253,30.2,23.2,19.3,2
2332253,42.8,29.7,14.7,2
2332253,45.5,27.5,18,1
2340036,33.6,15.3,17.8,2
2340036,33.6,15.3,17.8,2
2340036,33.9,15.5,17.6,2
2340036,33.9,15.5,17.6,2
2340036,21.1,15.6,13.5,2
2340036,50,30,28,0
2340036,45.5,27.5,25,1
2340036,50,30,28,0
2340036,50,30,28,0
2340036,50,30,28,0
2340036,50,30,28,0
2340036,13.9,9,15.6,2
2340036,23.7,15.6,15.4,2
2340036,50,30,18,0
2340036,50,30,28,0
2340036,50,30,18,0
2340036,42.9,32,33,2
2340036,23.7,15.2,15.3,2
2340036,45.5,27.5,25,1
2340036,50,30,28,0
2340036,50,30,28,0
2340036,50,30,18,0
2340036,50,30,28,0
2340036,50,30,28,0
2340036,45.5,27.5,18,1
2340036,45.5,27.5,18,1
2340036,45.5,27.5,18,1
2340036,50,30,28,0
2340036,50,30,28,0
2340036,50,30,28,0
2340036,50,30,28,0
2340036,23.6,15.6,15.2,2
2340036,50,30,28,0
2340036,41,30.5,20.1,2
2340036,50,30,28,0
2340036,45.5,27.5,25,1
2340036,23.4,15.6,15.2,2
2340036,45.5,27.5,25,1
2340036,50,30,18,0
2340036,50,30,28,0
2340036,50,30,18,0
2340036,50,30,28,0
2340036,50,30,28,0
2340036,50,30,18,0
2340036,50,30,28,0
2340036,45.5,27.5,25,1
2340036,45.5,27.5,25,1
2340036,50,30,18,0
2340036,50,30,28,0
2340036,50,30,18,0
2340036,50,30,28,0
2340036,50,30,18,0
2340036,45.5,27.5,25,1
2340036,45.5,27.5,25,1
2340036,45.5,27.5,25,1
2340036,45.5,27.5,18,1
2340036,45.5,27.5,25,1
2340036,50,30,28,0
2340036,50,30,18,0
2340036,45.5,27.5,18,1
2340036,45.5,27.5,25,1
2340036,50,30,18,0
2340036,50,30,28,0
2340036,50,30,18,0
2340036,23.1,15.6,23.3,2
2340036,50,30,28,0
2340036,50,30,28,0
2340036,33,13.7,17.7,2
2340036,45.5,27.5,25,1
2340036,50,30,28,0
2340036,50,30,28,0
2340036,45.5,27.5,18,1
2340036,50,30,28,0
2340036,50,30,28,0
2322327,23.4,17.1,16.1,2
2322327,26.1,23.2,23.3,2
2322327,23.3,15.6,23.2,2
2322327,25.9,23.3,23.2,2
2322327,50,30,28,0
2322327,45.5,27.5,25,1
2322327,45.5,27.5,25,1
2322327,45.5,27.5,25,1
2322327,45.5,27.5,25,1
2322327,45.5,27.5,18,1
2322327,23.2,15.3,23.3,2
2322327,38.5,20.1,18.6,2
2322327,38.5,20.1,18.6,2
2322327,34.5,24.6,18.7,2
2322327,34.5,24.6,18.7,2
2322327,34.5,24.6,18.7,2
2322327,34.5,24.6,18.7,2
2322327,34.5,24.6,18.7,2
2322327,21.1,15.6,13.6,2
2322327,52.7,39.3,30.2,2
2322327,50,30,28,0
2322327,21.5,15.8,13.4,2
2322327,50,30,28,0
2322327,25,18.7,15.8,2
2322327,34.5,24.6,18.7,2
2322327,50,30,28,0
2322327,45.5,27.5,25,1
2322327,45.5,27.5,25,1
2322327,45.5,27.5,25,1
2322327,50,30,18,0
2322327,50,30,18,0
2322327,50,30,18,0
2322327,50,30,28,0
2322327,50,30,28,0
2322327,45.5,27.5,25,1
2322327,45.5,27.5,25,1
2322327,45.5,27.5,18,1
2322327,50,30,28,0
2322327,45.5,27.5,18,1
2322327,50,30,28,0
2322327,50,30,28,0
2322327,45.5,27.5,18,1
2322327,45.5,27.5,25,1
2322327,45.5,27.5,18,1
2322327,50,30,18,0
2322327,45.5,27.5,25,1
2322327,45.5,27.5,25,1
2322327,45.5,27.5,25,1
2322327,50,30,28,0
2322327,50,30,18,0
2322327,45.5,27.5,18,1
2322327,50,30,28,0
2322327,50,30,28,0
2322327,50,30,18,0
2322327,45.5,27.5,18,1
2322327,50,30,28,0
2322327,45.5,27.5,18,1
2322327,50,30,28,0
2322327,50,30,28,0
2322327,45.5,27.5,25,1
2322327,45.5,27.5,18,1
2322327,45.5,27.5,25,1
2322327,50,30,28,0
2322327,45.5,27.5,25,1
2322327,45.5,27.5,25,1
2322327,21.8,19.6,24.4,2
2322327,50,30,28,0
2322327,19.3,13.1,11.7,2
2322327,45.5,27.5,25,1
2322327,45.5,27.5,18,1
2322327,20.6,16.3,21.9,2
2322327,26.5,20.5,17,2
2322327,26.5,20.5,17,2
2322327,45,34.1,19.3,2
2322343,21.8,19.6,24.4,2
2322343,20.6,16.3,21.9,2
2322343,22.2,22,21.9,2
2322343,25,18.7,15.8,2
2322343,13.2,11.4,19.3,2
2322343,26.5,20.5,17,2
2322343,26.5,20.5,17,2
2322343,26.5,20.5,17,2
2322343,21.5,15.8,13.4,2
2322343,28.6,18.5,16.1,2
2322343,26.1,26,15.9,2
2322343,50.3,35.6,26.9,2
2322343,50.3,35.6,26.9,2
2322343,30.2,23.2,19.3,2
2322343,16.3,14.5,17.9,2
2322343,30.2,23.2,19.3,2
2322343,21.1,15.6,13.5,2
2322343,50,30,28,0
2322343,38.2,28.3,21.5,2
2322343,50,30,28,0
2322343,50,30,18,0
2322343,50,30,28,0
2322343,50,30,28,0
2322343,50,30,18,0
2322343,50,30,18,0
2322343,50,30,18,0
2322343,50,30,18,0
2322343,50,30,18,0
2322343,50,30,28,0
2322343,50,30,28,0
2322343,50,30,28,0
2322343,50,30,28,0
2322343,50,30,18,0
2322343,50,30,28,0
2322343,50,30,28,0
2322343,38.5,25.5,34.7,2
2322343,38.5,25.5,34.7,2
2322343,33,13.7,17.7,2
2322343,50,30,28,0
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,30.2,23.2,19.3,2
2322343,45.5,27.5,25,1
2322343,45.5,27.5,18,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,18,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,18,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,18,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,18,1
2322343,50,30,18,0
2322343,50,30,28,0
2322343,50,30,28,0
2322343,45.5,27.5,18,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,18,1
2322343,45.5,27.5,18,1
2322343,50,30,28,0
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,25,1
2322343,45.5,27.5,18,1
2322343,45.5,27.5,18,1
2323515,50,30,28,0
2323515,50,30,18,0
2323515,50,30,28,0
2323515,50,30,28,0
2323515,45.5,27.5,25,1
2323515,45.5,27.5,18,1
2323515,40,29.3,10.3,2
2323515,50,30,18,0
2323515,20,13,16,2
2323515,20,13,16,2
2323515,50,30,28,0
2323515,30.2,23.2,19.3,2
2323515,38.9,29.2,17.9,2
2323515,50,30,28,0
2323515,50,30,28,0
2323515,50,30,28,0
2323515,26.5,20.5,17,2
2323515,50,30,18,0
2323515,50,30,28,0
2323515,45.5,27.5,18,1
2323515,34.5,24.3,23.1,2
2323515,34.5,24.3,23.1,2
2323515,45.5,27.5,18,1
2323515,35,29,19,2
2323515,35,29,19,2
2323515,35,29,19,2
2323515,35,29,19,2
2323515,35,29,19,2
2323515,34.5,24.3,23.1,2
2323515,35,29,19,2
2323515,35,29,19,2
2323515,50,30,28,0
2323515,35,29,19,2
2323515,35,29,19,2
2323515,45.5,27.5,18,1
2323515,35,29,19,2
2323515,45.5,27.5,25,1
2323515,50,30,18,0
2323515,50,30,18,0
2323515,45.5,27.5,25,1
2323515,45.5,27.5,18,1
2323515,45.5,27.5,25,1
2323515,50,30,18,0
2323515,50,30,28,0
2323515,45.5,27.5,25,1
2323515,45.5,27.5,25,1
2323515,45.5,27.5,18,1
2323515,45.5,27.5,25,1
2323515,45.5,27.5,25,1
2323515,45.5,27.5,18,1
2323515,50,30,28,0
2323515,50,30,18,0
2323515,50,30,28,0
2323515,45.5,27.5,25,1
2323515,50,30,18,0
2323515,50,30,28,0
2323515,50,30,28,0
2323515,45.5,27.5,18,1
2323515,45.5,27.5,25,1
2323515,50,30,28,0
2323515,50,30,28,0
2323515,45.5,27.5,25,1
2323515,50,30,18,0
2323515,50,30,28,0
2323515,50,30,28,0
2323515,45.5,27.5,25,1
2323515,50,30,28,0
2323515,50,30,18,0
2323515,45.5,27.5,25,1
2323515,50,30,28,0
2323515,45.5,27.5,18,1
2323515,45.5,27.5,18,1
2323515,50,30,18,0
2323515,50,30,28,0
2322370,50,30,18,0
2322370,34.7,24.5,18.8,2
2322370,34.7,24.5,18.8,2
2322370,45.5,27.5,18,1
2322370,45.2,34.9,22.8,2
2322370,34.7,24.5,18.8,2
2322370,45.5,27.5,25,1
2322370,45.5,27.5,25,1
2322370,22.2,22,21.9,2
2322370,16.1,14.1,18,2
2322370,45.5,27.5,25,1
2322370,45.5,27.5,25,1
2322370,45.5,27.5,25,1
2322370,18.7,13,12,2
2322370,45.5,27.5,25,1
2322370,45.5,27.5,18,1
2322370,45.5,27.5,25,1
2322370,45.5,27.5,18,1
2322370,45.5,27.5,18,1
2322370,20.3,13.7,8.2,2
2322370,18.9,14,12.8,2
2322370,20.2,12.1,13.2,2
2322370,23.6,13.6,11.9,2
2322370,19.5,12.3,13.3,2
2322370,27,37,33,2
2322370,36.1,23.5,7.5,2
2322370,26.5,20.5,17,2
2322370,26.5,20.5,17,2
2322370,16.3,14.6,17.8,2
2322370,26.5,20.5,17,2
2322370,10.9,8,13.7,2
2322370,19.4,13.5,11.8,2
2322370,50.2,26.1,34.4,2
2322370,13.2,11.7,19.8,2
2322370,42.8,29.7,14.7,2
2322370,19.3,13.1,11.8,2
2322370,20.7,13.6,12.6,2
2322370,14.5,9.8,19.6,2
2322370,19.4,13.5,11.8,2
2322370,27,40,35,2
2322370,19.4,13.5,11.8,2
2322370,13.2,11.5,19.9,2
2322370,45.5,27.5,18,1
2322370,45.5,27.5,25,1
2322370,45.5,27.5,25,1
2322370,45.5,27.5,25,1
2322370,45.5,27.5,25,1
2322370,45.5,27.5,25,1
2322370,45.5,27.5,18,1
2322370,13.5,12.3,18.9,2
2322370,45.5,27.5,25,1
2322370,39.5,26.5,34,2
2322370,45.5,27.5,18,1
2322370,50,30,28,0
2322370,25,16.4,9.1,2
2322370,33.1,22.5,12.1,2
2322370,45.5,27.5,18,1
2322370,45.5,27.5,25,1
2322370,45.5,27.5,25,1
2322370,40.3,27.5,16.6,2
2322370,45.5,27.5,18,1
2322370,45.5,27.5,18,1
2322370,50,30,18,0
2322370,50,30,28,0
2322370,50,30,28,0
2322370,52.8,27.3,15.3,2
2322370,45.5,27.5,25,1
2322370,50,30,28,0
2322370,50,30,28,0
2322370,52.8,27.3,15.3,2
2322370,50,30,18,0
2322370,50,30,18,0
2322370,20.6,15.3,10.6,2
2322370,52.8,27.3,15.3,2
2322389,50,30,28,0
2322389,45.5,27.5,25,1
2322389,45.5,27.5,18,1
2322389,26.9,18.2,10.2,2
2322389,45.5,27.5,18,1
2322389,52.8,27.3,15.3,2
2322389,52.8,27.3,15.3,2
2322389,52.8,27.3,15.3,2
2322389,50,30,28,0
2322389,45.5,27.5,18,1
2322389,52.8,27.3,15.3,2
2322389,45.5,27.5,18,1
2322389,52.8,27.3,15.3,2
2322389,45.5,27.5,18,1
2322389,45.5,27.5,18,1
2322389,50,30,28,0
2322389,45.5,27.5,18,1
2322389,45.5,27.5,25,1
2322389,45.5,27.5,18,1
2322389,52.8,27.3,15.3,2
2322389,45.5,27.5,18,1
2322389,50,30,28,0
2322389,7.5,17,26.5,2
2322389,50,30,28,0
2322389,50,30,28,0
2322389,52.8,27.3,15.3,2
2322389,45.5,27.5,18,1
2322389,45.5,27.5,25,1
2322389,50,30,28,0
2322389,50,30,28,0
2322389,52.8,27.3,15.3,2
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,28,0
2322389,21.5,15.8,13.4,2
2322389,21.5,15.8,13.4,2
2322389,50,30,18,0
2322389,50,30,18,0
2322389,21.5,15.8,13.4,2
2322389,25,18.7,15.8,2
2322389,25.8,22.3,23.8,2
2322389,42.4,26,8.6,2
2322389,22.2,22,21.9,2
2322389,50,30,28,0
2322389,25,18.7,15.8,2
2322389,25,18.7,15.8,2
2322389,33,13.7,17.7,2
2322389,33.3,28.8,21.8,2
2322389,36.7,23.1,21.3,2
2322389,53.5,28.5,23.8,2
2322389,30.5,24.5,22,2
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,18,0
2322389,50,30,18,0
2322389,50,30,28,0
2322389,33,13.7,17.7,2
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,18,0
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,28,0
2322389,50,30,18,0
2322389,50,30,18,0
2322389,45.5,27.5,25,1
2322389,45.5,27.5,18,1
2322389,45.4,34.2,18.8,2
2322401,45.4,34.2,18.8,2
2322401,50,30,28,0
2322401,50,30,18,0
2322401,50,30,28,0
2322401,50,30,18,0
2322401,50,30,18,0
2322401,50,30,28,0
2322401,50,30,28,0
2322401,50,30,28,0
2322401,50,30,28,0
2322401,50,30,28,0
2322401,50,30,18,0
2322401,50,30,28,0
2322401,45.5,27.5,18,1
2322401,45.5,27.5,18,1
2322401,45.5,27.5,25,1
2322401,45.5,27.5,18,1
2322401,45.5,27.5,25,1
2322401,45.5,27.5,25,1
2322401,50,30,28,0
2322401,50,30,28,0
2322401,50,30,28,0
2322401,50,30,28,0
2322401,50,30,28,0
2322401,45.5,27.5,25,1
2322401,45.5,27.5,18,1
2322401,45.5,27.5,25,1
2322401,45.5,27.5,18,1
2322401,50,30,18,0
2322401,45.5,27.5,25,1
2322401,50,30,28,0
2322401,45.5,27.5,25,1
2322401,31.9,16.4,24.3,2
2322401,31.9,16.4,24.3,2
2322401,33,13.7,17.7,2
2322401,33,13.7,17.7,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,46.8,30.2,18.6,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,46.8,30.2,18.6,2
2322401,46.8,30.2,18.6,2
2322401,46.8,30.2,18.6,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,52.8,27.3,15.3,2
2322401,50.2,26.1,34.4,2
2322401,46.8,30.2,18.6,2
2322401,46.8,30.2,18.6,2
2322401,46.8,30.2,18.6,2
2322401,46.8,30.2,18.6,2
2322401,46.8,30.2,18.6,2
2322401,46.8,30.2,18.6,2
2322401,45.5,27.5,18,1
2322401,50,30,28,0
2322401,50,30,28,0
2322401,50,30,18,0
2322401,50,30,18,0
2322401,45.5,27.5,18,1
2322412,31.9,21.4,27.3,2
2322412,40.1,16.3,13.5,2
2322412,50,30,28,0
2322412,50,30,28,0
2322412,52.8,27.3,15.3,2
2322412,52.8,27.3,15.3,2
2322412,52.8,27.3,15.3,2
2322412,52.8,27.3,15.3,2
2322412,52.8,27.3,15.3,2
2322412,52.8,27.3,15.3,2
2322412,52.8,27.3,15.3,2
2322412,31.9,21.4,27.3,2
2322412,45.5,27.5,18,1
2322412,45.5,27.5,18,1
2322412,38.5,25.5,34.7,2
2322412,52.8,27.3,15.3,2
2322412,52.8,27.3,15.3,2
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,18,0
2322412,50,30,28,0
2322412,50,30,18,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,45.5,27.5,18,1
2322412,45.5,27.5,25,1
2322412,45.5,27.5,18,1
2322412,45.5,27.5,25,1
2322412,45.5,27.5,25,1
2322412,45.5,27.5,18,1
2322412,50,30,18,0
2322412,45.5,27.5,18,1
2322412,45.5,27.5,18,1
2322412,50,30,28,0
2322412,50,30,28,0
2322412,45.5,27.5,18,1
2322412,45.5,27.5,25,1
2322412,45.5,27.5,25,1
2322412,50,30,18,0
2322412,45.5,27.5,25,1
2322412,45.5,27.5,25,1
2322412,50,30,18,0
2322412,45.5,27.5,25,1
2322412,50,30,28,0
2322412,45.5,27.5,25,1
2322412,50,30,28,0
2322412,50,30,18,0
2322412,45.5,27.5,18,1
2322412,50,30,28,0
2322412,45.5,27.5,18,1
2322412,45.5,27.5,18,1
2322412,45.5,27.5,25,1
2322412,50,30,28,0
2322412,50,30,18,0
2322412,50,30,18,0
2322412,50,30,28,0
2322412,50,30,18,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,28,0
2322412,50,30,18,0
2322412,50,30,28,0
2322412,50,30,28,0
2322424,50,30,28,0
2322424,50,30,28,0
2322424,52.8,27.3,15.3,2
2322424,50,30,28,0
2322424,40.4,27.2,33.7,2
2322424,50,30,28,0
2322424,50,30,18,0
2322424,39.8,24.6,26.7,2
2322424,22.2,22,21.9,2
2322424,42.7,29.6,12.2,2
2322424,50,30,28,0
2322424,50,30,28,0
2322424,40.4,27.2,33.7,2
2322424,50,30,18,0
2322424,34.5,14.5,14.5,2
2322424,34.5,14.5,14.5,2
2322424,52.8,27.3,15.3,2
2322424,34.5,14.5,14.5,2
2322424,50,30,28,0
2322424,50,30,28,0
2322424,50,30,28,0
2322424,41.8,31,26.2,2
2322424,50,30,18,0
2322424,50,30,18,0
2322424,20.2,12.1,13.2,2
2322424,34.5,14.5,14.5,2
2322424,34.5,14.5,14.5,2
2322424,50,30,28,0
2322424,52.8,27.3,15.3,2
2322424,50,30,28,0
2322424,34.5,14.5,14.5,2
2322424,50,30,28,0
2322424,50,30,28,0
2322424,50,30,28,0
2322424,50,30,28,0
2322424,34.5,14.5,14.5,2
2322424,23.2,15.5,10.9,2
2322424,50,30,18,0
2322424,25,18.7,15.8,2
2322424,25,18.7,15.8,2
2322424,21.7,20,13.3,2
2322424,25,18.7,15.8,2
2322424,52.8,27.3,15.3,2
2322424,52.8,27.3,15.3,2
2322424,52.8,27.3,15.3,2
2322424,52.8,27.3,15.3,2
2322424,21.5,15.8,13.4,2
2322424,52.8,27.3,15.3,2
2322424,52.8,27.3,15.3,2
2322424,21.5,15.8,13.4,2
2322424,21.5,15.8,13.4,2
2322424,52.8,27.3,15.3,2
2322424,33,13.7,17.7,2
2322424,21.1,15.6,13.5,2
2322424,21.1,15.6,13.6,2
2322424,21.1,15.6,13.6,2
2322424,21.1,15.6,13.5,2
2322424,25,18.7,15.8,2
2322424,21.1,15.6,13.5,2
2322424,28.6,18.5,16.1,2
2322424,28.6,18.5,16.1,2
2322424,28.6,18.5,16.1,2
2322424,25,18.7,15.8,2
2322424,28.6,18.5,16.1,2
2322424,28.6,18.5,16.1,2
2322424,26.5,39.5,33,2
2322424,31.5,42,25.5,2
2322424,25,18.7,15.8,2
2322424,52.8,27.3,15.3,2
2322424,28.6,18.5,16.1,2
2322424,28.6,18.5,16.1,2
2322424,52.8,27.3,15.3,2
2322424,25,18.7,15.8,2
2322424,28.6,18.5,16.1,2
2332263,45.5,27.5,25,1
2332263,28.6,18.5,16.1,2
2332263,28.6,18.5,16.1,2
2332263,25,18.7,15.8,2
2332263,28.6,18.5,16.1,2
2332263,28.6,18.5,16.1,2
2332263,25,18.7,15.8,2
2332263,46.8,30.2,18.6,2
2332263,25,18.7,15.8,2
2332263,46.8,30.2,18.6,2
2332263,25,18.7,15.8,2
2332263,25,18.7,15.8,2
2332263,52.8,27.3,15.3,2
2332263,21.5,15.8,13.4,2
2332263,21.5,15.8,13.4,2
2332263,45.2,34.9,22.8,2
2332263,21.5,15.8,13.4,2
2332263,21.5,15.8,13.4,2
2332263,21.5,15.8,13.4,2
2332263,21.5,15.8,13.4,2
2332263,21.5,15.8,13.4,2
2332263,21.5,15.8,13.4,2
2332263,45.2,34.9,22.8,2
2332263,15.2,10.4,25.2,2
2332263,21.5,15.8,13.4,2
2332263,21.8,19.6,24.4,2
2332263,16.6,12.5,14,2
2332263,19.9,14.9,12.5,2
2332263,36.7,25.9,29.6,2
2332263,23.2,15,11.1,2
2332263,30.3,19.6,23.1,2
2332263,28,15.2,12.1,2
2332263,45.5,27.5,18,1
2332263,21.2,15.8,13.8,2
2332263,21.2,15.8,13.8,2
2332263,20.5,15.7,22.5,2
2332263,45.5,27.5,18,1
2332263,13.5,12.3,18.9,2
2332263,23.5,14.7,15.4,2
2332263,27.1,16.6,18.2,2
2332263,50,30,28,0
2332263,34.5,14.5,14.5,2
2332263,46.8,30.2,18.6,2
2332263,14.5,9.8,19.6,2
2332263,33.3,20,24.5,2
2332263,19.2,14.1,13.3,2
2332263,33.3,20,24.5,2
2332263,41,27,34.5,2
2332263,20.1,12.4,12.6,2
2332263,41.8,31.5,25.9,2
2332263,39.5,26.5,33.9,2
2332263,38.2,28.3,21.5,2
2332263,50,30,28,0
2332263,50,30,28,0
2332263,50,30,18,0
2332263,50,30,28,0
2332263,50,30,18,0
2332263,45.5,27.5,25,1
2332263,45.5,27.5,18,1
2332263,45.5,27.5,18,1
2332263,45.5,27.5,25,1
2332263,45.5,27.5,25,1
2332263,45.5,27.5,18,1
2332263,45.5,27.5,18,1
2332263,45.5,27.5,18,1
2332263,45.5,27.5,18,1
2332263,50,30,28,0
2332263,50,30,18,0
2332263,50,30,28,0
2332263,50,30,28,0
2332263,50,30,28,0
2332263,50,30,28,0
2332263,50,30,18,0
2332263,45.5,27.5,25,1
2322393,45.5,27.5,18,1
2322393,50,30,28,0
2322393,50,30,28,0
2322393,28.6,18.5,16.1,2
2322393,28.6,18.5,16.1,2
2322393,28.6,18.5,16.1,2
2322393,45.5,27.5,25,1
2322393,45.5,27.5,25,1
2322393,45.5,27.5,18,1
2322393,28.6,18.5,16.1,2
2322393,28.6,18.5,16.1,2
2322393,28.6,18.5,16.1,2
2322393,28.6,18.5,16.1,2
2322393,28.6,18.5,16.1,2
2322393,28.6,18.5,16.1,2
2322393,28.6,18.5,16.1,2
2322393,26.7,17,34.5,2
2322393,26.7,17,34.5,2
2322393,23.3,15.6,23.2,2
2322393,25,18.7,15.8,2
2322393,25,18.7,15.8,2
2322393,25,18.7,15.8,2
2322393,25,18.7,15.8,2
2322393,36.2,15.3,21.5,2
2322393,34,24.8,28,2
2322393,33.3,21.1,16.4,2
2322393,33.3,21.1,16.4,2
2322393,35.5,21.3,23.2,2
2322393,25,18.7,15.8,2
2322393,23.2,15.3,23.3,2
2322393,23.2,15.3,23.3,2
2322393,20,17.7,22.7,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,23.1,15.6,23.3,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,21.1,15.6,13.5,2
2322393,36.7,25.9,29.6,2
2322393,36.7,25.9,29.6,2
2322393,50,30,18,0
2322393,50,30,18,0
2322393,50,30,28,0
2322393,50,30,18,0
2322393,24.5,16.7,17.1,2
2322393,24.5,16.7,17.1,2
2322393,24.5,16.7,17.1,2
2322393,24.5,16.7,17.1,2
2322393,24.5,16.7,17.1,2
2322393,24.5,16.7,17.1,2
2322393,50.4,36.5,16.7,2
2322393,24.5,16.7,17.1,2
2322393,24.5,16.7,17.1,2
2322393,24.5,16.7,17.1,2
2322393,24.5,16.7,17.1,2
2322393,38.9,29,27.4,2
2332279,21.8,19.6,24.4,2
2332279,32.9,15.6,18.1,2
2332279,21.8,19.6,24.4,2
